ts,marker_id,color,det_u,det_v,gt_u,gt_v,pixel_err_px,roll_deg,pitch_deg,yaw_deg,gt_depth_geom_m,gt_depth_img_m,da3_raw_m,da3_lin_m,da3_quad_m,err_raw_m,err_lin_m,err_quad_m,jitter_m,gt_x_cam_m,gt_y_cam_m,gt_z_cam_m,blob_area_px,detected
721.376,da3_marker_green,green,206.325,118.90070921985816,207,120,1.2899865190399766,-5.962334652764587e-255,-6.025231996121136e-236,-7.61738175912992e-05,3.2236716747283936,3.218672513961792,3.1238625049591064,2.1748931837320327,2.03415195944627,0.09980916976928711,1.048778490996361,1.1895197152821235,0.036267757415771484,3.2236716747283936,0.9981429576873779,0.46081626415252686,47,1
721.376,da3_marker_cyan,cyan,161.04375,95.66666666666667,162,96,1.0126821681115599,-5.962334652764587e-255,-6.025231996121136e-236,-7.61738175912992e-05,3.223670482635498,3.2186713218688965,3.1335339546203613,2.179733744287491,2.0383908757193385,0.09013652801513672,1.0439367383480072,1.1852796069161595,0.03384995460510254,3.223670482635498,1.998142957687378,0.9808162450790405,52,1
721.376,da3_marker_yellow,yellow,220.10625,118.22222222222223,221,119,1.1847899957819312,-5.962334652764587e-255,-6.025231996121136e-236,-7.61738175912992e-05,3.2236721515655518,3.218672752380371,3.1190268993377686,2.172472963118553,2.032036268723262,0.1046452522277832,1.0511991884469989,1.1916358828422897,0.03384995460510254,3.2236721515655518,0.6981430053710938,0.4808162450790405,52,1
721.376,da3_marker_orange,orange,181.9125,127.94444444444444,183,129,1.515537456107309,-5.962334652764587e-255,-6.025231996121136e-236,-7.61738175912992e-05,3.2236709594726562,3.218672513961792,3.1311161518096924,2.1785236339807508,2.037330243968759,0.09255480766296387,1.0451473254919055,1.1863407155038974,0.03384995460510254,3.2236709594726562,1.5381429195404053,0.2608163356781006,52,1
721.41,da3_marker_red,red,196.1880319148936,108.88888888888889,197,110,1.376175887183731,-6.521303526461267e-255,-5.446865506412619e-236,-7.61738175912992e-05,3.2236714363098145,3.218672752380371,3.1238625049591064,2.1748931837320327,2.03415195944627,0.09980893135070801,1.0487782525777818,1.1895194768635444,0.0072536468505859375,3.2236714363098145,1.2181429862976074,0.6807600259780884,47,1
721.41,da3_marker_purple,purple,201.70053191489365,131.44444444444446,203,132,1.4132442391598858,-6.521303526461267e-255,-5.446865506412619e-236,-7.61738175912992e-05,3.2236716747283936,3.218672275543213,3.1311161518096924,2.1785236339807508,2.037330243968759,0.09255552291870117,1.0451480407476428,1.1863414307596347,0.0,3.2236716747283936,1.0981428623199463,0.18076002597808838,47,1
721.41,da3_marker_green,green,206.2736413043478,118.94927536231884,207,120,1.2773485111666965,-6.521303526461267e-255,-5.446865506412619e-236,-7.61738175912992e-05,3.2236716747283936,3.218672513961792,3.1214447021484375,2.173683073425293,2.033093804492764,0.10222697257995605,1.0499886013031006,1.1905778702356296,0.0024178028106689453,3.2236716747283936,0.9981429576873779,0.4607599973678589,46,1
721.41,da3_marker_cyan,cyan,161.04375,95.66666666666667,162,96,1.0126821681115599,-6.521303526461267e-255,-5.446865506412619e-236,-7.61738175912992e-05,3.223670482635498,3.2186713218688965,3.1286983489990234,2.177313523674011,2.0362702314021828,0.09497213363647461,1.046356958961487,1.1874002512333153,0.004835605621337891,3.223670482635498,1.998142957687378,0.9807599782943726,52,1
721.41,da3_marker_yellow,yellow,220.0717105263158,117.94931773879142,221,119,1.4020180316141675,-6.521303526461267e-255,-5.446865506412619e-236,-7.61738175912992e-05,3.2236721515655518,3.218672752380371,3.1190268993377686,2.172472963118553,2.032036268723262,0.1046452522277832,1.0511991884469989,1.1916358828422897,0.0,3.2236721515655518,0.6981430053710938,0.48075997829437256,57,1
721.41,da3_marker_orange,orange,181.9125,127.94444444444444,183,129,1.515537456107309,-6.521303526461267e-255,-5.446865506412619e-236,-7.61738175912992e-05,3.2236709594726562,3.218672513961792,3.1238625049591064,2.1748931837320327,2.03415195944627,0.0998084545135498,1.0487777757406236,1.1895190000263862,0.0072536468505859375,3.2236709594726562,1.5381429195404053,0.2607600688934326,52,1
721.461,da3_marker_red,red,196.1880319148936,108.88888888888889,197,110,1.376175887183731,-6.826873177415452e-255,-4.765088936966403e-236,-7.61738175912992e-05,3.2236714363098145,3.218672752380371,3.1238625049591064,2.1748931837320327,2.03415195944627,0.09980893135070801,1.0487782525777818,1.1895194768635444,0.0,3.2236714363098145,1.2181429862976074,0.6807297468185425,47,1
721.461,da3_marker_purple,purple,201.70053191489365,131.44444444444446,203,132,1.4132442391598858,-6.826873177415452e-255,-4.765088936966403e-236,-7.61738175912992e-05,3.2236716747283936,3.218672275543213,3.1238625049591064,2.1748931837320327,2.03415195944627,0.09980916976928711,1.048778490996361,1.1895197152821235,0.0072536468505859375,3.2236716747283936,1.0981428623199463,0.18072974681854248,47,1
721.461,da3_marker_green,green,206.2736413043478,118.94927536231884,207,120,1.2773485111666965,-6.826873177415452e-255,-4.765088936966403e-236,-7.61738175912992e-05,3.2236716747283936,3.218672513961792,3.1214447021484375,2.173683073425293,2.033093804492764,0.10222697257995605,1.0499886013031006,1.1905778702356296,0.0,3.2236716747283936,0.9981429576873779,0.460729718208313,46,1
721.461,da3_marker_cyan,cyan,161.04375,95.66666666666667,162,96,1.0126821681115599,-6.826873177415452e-255,-4.765088936966403e-236,-7.61738175912992e-05,3.223670482635498,3.2186713218688965,3.1311161518096924,2.1785236339807508,2.037330243968759,0.09255433082580566,1.0451468486547473,1.1863402386667392,0.0024178028106689453,3.223670482635498,1.998142957687378,0.9807296991348267,52,1
721.461,da3_marker_yellow,yellow,220.05424528301884,118.17819706498953,221,119,1.2529214056292297,-6.826873177415452e-255,-4.765088936966403e-236,-7.61738175912992e-05,3.2236721515655518,3.218672752380371,3.1190268993377686,2.172472963118553,2.032036268723262,0.1046452522277832,1.0511991884469989,1.1916358828422897,0.0,3.2236721515655518,0.6981430053710938,0.48072969913482666,53,1
721.461,da3_marker_orange,orange,181.9125,127.94444444444444,183,129,1.515537456107309,-6.826873177415452e-255,-4.765088936966403e-236,-7.61738175912992e-05,3.2236709594726562,3.218672513961792,3.1286983489990234,2.177313523674011,2.0362702314021828,0.09497261047363281,1.0463574357986452,1.1874007280704735,0.004835844039916992,3.2236709594726562,1.5381429195404053,0.2607297897338867,52,1
721.531,da3_marker_red,red,196.1880319148936,108.88888888888889,197,110,1.376175887183731,-6.718805861834094e-255,-3.2161072993980486e-236,-7.61738175912992e-05,3.2236714363098145,3.218672752380371,3.143205404281616,2.1845743048429487,2.042639699424938,0.08046603202819824,1.0390971314668658,1.1810317368848766,0.019342899322509766,3.2236714363098145,1.2181429862976074,0.681000828742981,47,1
721.531,da3_marker_purple,purple,201.70053191489365,131.44444444444446,203,132,1.4132442391598858,-6.718805861834094e-255,-3.2161072993980486e-236,-7.61738175912992e-05,3.2236716747283936,3.218672275543213,3.150459051132202,2.1882047550916672,2.0458328452183414,0.0732126235961914,1.0354669196367263,1.1778388295100521,0.026596546173095703,3.2236716747283936,1.0981428623199463,0.18100082874298096,47,1
721.531,da3_marker_green,green,206.325,118.90070921985816,207,120,1.2899865190399766,-6.718805861834094e-255,-3.2161072993980486e-236,-7.61738175912992e-05,3.2236716747283936,3.218672513961792,3.1383697986602783,2.1821540842294693,2.0405141015136348,0.08530187606811523,1.0415175904989242,1.1831575732147588,0.01692509651184082,3.2236716747283936,0.9981429576873779,0.46100080013275146,47,1
721.531,da3_marker_cyan,cyan,161.04375,95.66666666666667,162,96,1.0126821681115599,-6.718805861834094e-255,-3.2161072993980486e-236,-7.61738175912992e-05,3.223670482635498,3.2186713218688965,3.145623207092285,2.185784415149689,2.0437034271565957,0.07804727554321289,1.0378860674858092,1.1799670554789023,0.014507055282592773,3.223670482635498,1.998142957687378,0.9810007810592651,52,1
721.531,da3_marker_yellow,yellow,220.0247844827586,117.91379310344827,221,119,1.4597570781417506,-6.718805861834094e-255,-3.2161072993980486e-236,-7.61738175912992e-05,3.2236721515655518,3.218672752380371,3.1335339546203613,2.179733744287491,2.0383908757193385,0.09013819694519043,1.0439384072780609,1.1852812758462132,0.014507055282592773,3.2236721515655518,0.6981430053710938,0.48100078105926514,58,1
721.531,da3_marker_orange,orange,181.9125,127.94444444444444,183,129,1.515537456107309,-6.718805861834094e-255,-3.2161072993980486e-236,-7.61738175912992e-05,3.2236709594726562,3.218672513961792,3.145623207092285,2.185784415149689,2.0437034271565957,0.0780477523803711,1.0378865443229675,1.1799675323160606,0.01692485809326172,3.2236709594726562,1.5381429195404053,0.2610008716583252,52,1
721.591,da3_marker_red,red,196.1880319148936,108.88888888888889,197,110,1.376175887183731,-5.856130566762218e-255,-1.6045940717789035e-236,-7.61738175912992e-05,3.2236714363098145,3.218672752380371,3.1335339546203613,2.179733744287491,2.0383908757193385,0.09013748168945312,1.0439376920223236,1.185280560590476,0.009671449661254883,3.2236714363098145,1.2181429862976074,0.6812210083007812,47,1
721.591,da3_marker_purple,purple,201.70053191489365,131.44444444444446,203,132,1.4132442391598858,-5.856130566762218e-255,-1.6045940717789035e-236,-7.61738175912992e-05,3.2236716747283936,3.218672275543213,3.1383697986602783,2.1821540842294693,2.0405141015136348,0.08530187606811523,1.0415175904989242,1.1831575732147588,0.012089252471923828,3.2236716747283936,1.0981428623199463,0.18122100830078125,47,1
721.591,da3_marker_green,green,206.325,118.90070921985816,207,120,1.2899865190399766,-5.856130566762218e-255,-1.6045940717789035e-236,-7.61738175912992e-05,3.2236716747283936,3.218672513961792,3.1286983489990234,2.177313523674011,2.0362702314021828,0.09497332572937012,1.0463581510543825,1.1874014433262108,0.009671449661254883,3.2236716747283936,0.9981429576873779,0.46122097969055176,47,1
721.591,da3_marker_cyan,cyan,161.04375,95.66666666666667,162,96,1.0126821681115599,-5.856130566762218e-255,-1.6045940717789035e-236,-7.61738175912992e-05,3.223670482635498,3.2186713218688965,3.1383697986602783,2.1821540842294693,2.0405141015136348,0.08530068397521973,1.0415163984060287,1.1831563811218633,0.007253408432006836,3.223670482635498,1.998142957687378,0.9812209606170654,52,1
721.591,da3_marker_yellow,yellow,219.81303191489363,118.22222222222223,221,119,1.4190953127489414,-5.856130566762218e-255,-1.6045940717789035e-236,-7.61738175912992e-05,3.2236721515655518,3.218672752380371,3.1286983489990234,2.177313523674011,2.0362702314021828,0.09497380256652832,1.0463586278915407,1.187401920163369,0.004835605621337891,3.2236721515655518,0.6981430053710938,0.48122096061706543,47,1
721.591,da3_marker_orange,orange,181.9125,127.94444444444444,183,129,1.515537456107309,-5.856130566762218e-255,-1.6045940717789035e-236,-7.61738175912992e-05,3.2236709594726562,3.218672513961792,3.1335339546203613,2.179733744287491,2.0383908757193385,0.09013700485229492,1.0439372151851654,1.1852800837533177,0.012089252471923828,3.2236709594726562,1.5381429195404053,0.2612210512161255,52,1
721.627,da3_marker_red,red,196.1880319148936,108.88888888888889,197,110,1.376175887183731,-5.224495739484969e-255,-8.367268638447676e-237,-7.61738175912992e-05,3.2236714363098145,3.218672752380371,3.1166090965270996,2.171262852811813,2.030979352137764,0.10706233978271484,1.0524085834980013,1.1926920841720503,0.01692485809326172,3.2236714363098145,1.2181429862976074,0.6811020970344543,47,1
721.627,da3_marker_purple,purple,201.70053191489365,131.44444444444446,203,132,1.4132442391598858,-5.224495739484969e-255,-8.367268638447676e-237,-7.61738175912992e-05,3.2236716747283936,3.218672275543213,3.1117732524871826,2.1688425128698348,2.028867272449301,0.11189842224121094,1.0548291618585588,1.1948044022790927,0.026596546173095703,3.2236716747283936,1.0981428623199463,0.18110209703445435,47,1
721.627,da3_marker_green,green,206.325,118.90070921985816,207,120,1.2899865190399766,-5.224495739484969e-255,-8.367268638447676e-237,-7.61738175912992e-05,3.2236716747283936,3.218672513961792,3.1069376468658447,2.166422292256355,2.026757773688449,0.11673402786254883,1.0572493824720386,1.1969139010399448,0.02176070213317871,3.2236716747283936,0.9981429576873779,0.46110206842422485,47,1
721.627,da3_marker_cyan,cyan,161.04375,95.66666666666667,162,96,1.0126821681115599,-5.224495739484969e-255,-8.367268638447676e-237,-7.61738175912992e-05,3.223670482635498,3.2186713218688965,3.1166090965270996,2.171262852811813,2.030979352137764,0.10706138610839844,1.0524076298236849,1.192691130497734,0.02176070213317871,3.223670482635498,1.998142957687378,0.9811020493507385,52,1
721.627,da3_marker_yellow,yellow,220.10625,118.22222222222223,221,119,1.1847899957819312,-5.224495739484969e-255,-8.367268638447676e-237,-7.61738175912992e-05,3.2236721515655518,3.218672752380371,3.104519844055176,2.1652121819496153,2.0257039530840286,0.11915230751037598,1.0584599696159365,1.1979681984815231,0.024178504943847656,3.2236721515655518,0.6981430053710938,0.4811020493507385,52,1
721.627,da3_marker_orange,orange,181.9125,127.94444444444444,183,129,1.515537456107309,-5.224495739484969e-255,-8.367268638447676e-237,-7.61738175912992e-05,3.2236709594726562,3.218672513961792,3.1117732524871826,2.1688425128698348,2.028867272449301,0.11189770698547363,1.0548284466028215,1.1948036870233554,0.02176070213317871,3.2236709594726562,1.5381429195404053,0.2611021399497986,52,1
721.661,da3_marker_red,red,196.1880319148936,108.88888888888889,197,110,1.376175887183731,-4.50424105535706e-255,-1.2158419410590084e-237,-7.61738175912992e-05,3.2236714363098145,3.218672752380371,3.145623207092285,2.185784415149689,2.0437034271565957,0.0780482292175293,1.0378870211601257,1.1799680091532188,0.029014110565185547,3.2236714363098145,1.2181429862976074,0.6808517575263977,47,1
721.661,da3_marker_purple,purple,201.70053191489365,131.44444444444446,203,132,1.4132442391598858,-4.50424105535706e-255,-1.2158419410590084e-237,-7.61738175912992e-05,3.2236716747283936,3.218672275543213,3.150459051132202,2.1882047550916672,2.0458328452183414,0.0732126235961914,1.0354669196367263,1.1778388295100521,0.03868579864501953,3.2236716747283936,1.0981428623199463,0.1808517575263977,47,1
721.661,da3_marker_green,green,206.325,118.90070921985816,207,120,1.2899865190399766,-4.50424105535706e-255,-1.2158419410590084e-237,-7.61738175912992e-05,3.2236716747283936,3.218672513961792,3.145623207092285,2.185784415149689,2.0437034271565957,0.0780484676361084,1.0378872595787048,1.1799682475717979,0.03868556022644043,3.2236716747283936,0.9981429576873779,0.4608517289161682,47,1
721.661,da3_marker_cyan,cyan,161.04375,95.66666666666667,162,96,1.0126821681115599,-4.50424105535706e-255,-1.2158419410590084e-237,-7.61738175912992e-05,3.223670482635498,3.2186713218688965,3.150459051132202,2.1882047550916672,2.0458328452183414,0.0732114315032959,1.0354657275438308,1.1778376374171566,0.03384995460510254,3.223670482635498,1.998142957687378,0.9808517098426819,52,1
721.661,da3_marker_yellow,yellow,219.8033653846154,117.92307692307692,221,119,1.6098750623405889,-4.50424105535706e-255,-1.2158419410590084e-237,-7.61738175912992e-05,3.2236721515655518,3.218672752380371,3.1407876014709473,2.183364194536209,2.041576590877284,0.08288455009460449,1.0403079570293428,1.1820955606882677,0.036267757415771484,3.2236721515655518,0.6981430053710938,0.4808517098426819,52,1
721.661,da3_marker_orange,orange,181.9125,127.94444444444444,183,129,1.515537456107309,-4.50424105535706e-255,-1.2158419410590084e-237,-7.61738175912992e-05,3.2236709594726562,3.218672513961792,3.150459051132202,2.1882047550916672,2.0458328452183414,0.0732119083404541,1.035466204380989,1.1778381142543148,0.03868579864501953,3.2236709594726562,1.5381429195404053,0.26085180044174194,52,1
721.666,da3_marker_red,red,196.1880319148936,108.88888888888889,197,110,1.376175887183731,-3.725061735793625e-255,5.246152894250558e-237,-7.61738175912992e-05,3.2236714363098145,3.218672752380371,3.143205404281616,2.1845743048429487,2.042639699424938,0.08046603202819824,1.0390971314668658,1.1810317368848766,0.0024178028106689453,3.2236714363098145,1.2181429862976074,0.6806203126907349,47,1
721.666,da3_marker_purple,purple,201.70053191489365,131.44444444444446,203,132,1.4132442391598858,-3.725061735793625e-255,5.246152894250558e-237,-7.61738175912992e-05,3.2236716747283936,3.218672275543213,3.150459051132202,2.1882047550916672,2.0458328452183414,0.0732126235961914,1.0354669196367263,1.1778388295100521,0.0,3.2236716747283936,1.0981428623199463,0.18062031269073486,47,1
721.666,da3_marker_green,green,206.325,118.90070921985816,207,120,1.2899865190399766,-3.725061735793625e-255,5.246152894250558e-237,-7.61738175912992e-05,3.2236716747283936,3.218672513961792,3.1383697986602783,2.1821540842294693,2.0405141015136348,0.08530187606811523,1.0415175904989242,1.1831575732147588,0.007253408432006836,3.2236716747283936,0.9981429576873779,0.46062028408050537,47,1
721.666,da3_marker_cyan,cyan,161.04375,95.66666666666667,162,96,1.0126821681115599,-3.725061735793625e-255,5.246152894250558e-237,-7.61738175912992e-05,3.223670482635498,3.2186713218688965,3.145623207092285,2.185784415149689,2.0437034271565957,0.07804727554321289,1.0378860674858092,1.1799670554789023,0.004835844039916992,3.223670482635498,1.998142957687378,0.980620265007019,52,1
721.666,da3_marker_yellow,yellow,219.8033653846154,117.92307692307692,221,119,1.6098750623405889,-3.725061735793625e-255,5.246152894250558e-237,-7.61738175912992e-05,3.2236721515655518,3.218672752380371,3.1311161518096924,2.1785236339807508,2.037330243968759,0.09255599975585938,1.045148517584801,1.186341907596793,0.009671449661254883,3.2236721515655518,0.6981430053710938,0.48062026500701904,52,1
721.666,da3_marker_orange,orange,181.9125,127.94444444444444,183,129,1.515537456107309,-3.725061735793625e-255,5.246152894250558e-237,-7.61738175912992e-05,3.2236709594726562,3.218672513961792,3.145623207092285,2.185784415149689,2.0437034271565957,0.0780477523803711,1.0378865443229675,1.1799675323160606,0.004835844039916992,3.2236709594726562,1.5381429195404053,0.2606203556060791,52,1
721.697,da3_marker_red,red,196.1880319148936,108.88888888888889,197,110,1.376175887183731,-2.9047749136437473e-255,1.0897423069552922e-236,-7.61738175912992e-05,3.2236714363098145,3.218672752380371,3.1166090965270996,2.171262852811813,2.030979352137764,0.10706233978271484,1.0524085834980013,1.1926920841720503,0.0265963077545166,3.2236714363098145,1.2181429862976074,0.6805242300033569,47,1
